BusinessTravel,DistanceFromHome,EmployeeCount,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,PerformanceRating,EmployeeID
Travel_Rarely,8,1,3,4,2,3,2377
Travel_Frequently,2,1,1,4,3,3,2378
Travel_Frequently,10,1,3,4,3,3,2379
Travel_Rarely,9,1,NA,4,2,3,2380
Travel_Frequently,15,1,1,4,3,4,2381
Travel_Rarely,10,1,2,3,3,3,2382
Travel_Frequently,7,1,4,4,2,4,2383
Travel_Rarely,16,1,1,1,1,3,2384
Travel_Rarely,20,1,3,3,3,3,2385
Travel_Rarely,23,1,2,1,3,4,2386
Travel_Frequently,5,1,4,3,3,3,2387
Travel_Rarely,10,1,4,2,3,3,2388
Travel_Rarely,4,1,1,2,3,4,2389
Travel_Rarely,2,1,4,1,3,3,2390
Travel_Rarely,18,1,3,3,3,3,2391
Travel_Rarely,10,1,4,2,3,3,2392
Travel_Rarely,1,1,1,2,3,3,2393
Travel_Rarely,6,1,3,3,3,3,2394
Non-Travel,8,1,4,3,NA,3,2395
Travel_Rarely,2,1,4,1,3,3,2396
Travel_Rarely,24,1,2,3,3,3,2397
Travel_Rarely,2,1,3,3,3,3,2398
Travel_Frequently,17,1,4,4,4,3,2399
Travel_Frequently,19,1,4,4,4,3,2400
Travel_Rarely,1,1,1,2,2,3,2401
Travel_Rarely,7,1,4,4,3,3,2402
Travel_Rarely,5,1,4,2,2,3,2403
Travel_Rarely,28,1,1,4,3,3,2404
Travel_Rarely,2,1,4,1,2,3,2405
Travel_Frequently,29,1,4,2,3,3,2406
Travel_Rarely,1,1,2,2,3,4,2407
Travel_Rarely,21,1,3,3,3,3,2408
Travel_Rarely,24,1,4,3,3,3,2409
Travel_Rarely,1,1,4,1,3,3,2410
Non-Travel,18,1,3,4,3,3,2411
Travel_Rarely,2,1,1,3,2,3,2412
Travel_Rarely,9,1,3,4,3,3,2413
Travel_Rarely,6,1,4,3,3,3,2414
Travel_Rarely,11,1,4,3,2,3,2415
Travel_Rarely,24,1,2,4,3,3,2416
Travel_Frequently,10,1,4,3,3,3,2417
Travel_Rarely,1,1,4,2,3,3,2418
Non-Travel,18,1,4,4,3,4,2419
Travel_Rarely,23,1,1,2,3,3,2420
Travel_Rarely,28,1,2,4,4,3,2421
Travel_Rarely,17,1,3,4,4,3,2422
Travel_Rarely,3,1,2,2,3,3,2423
Travel_Frequently,13,1,3,4,2,3,2424
Travel_Rarely,7,1,2,4,3,3,2425
Travel_Rarely,12,1,3,4,3,3,2426
Travel_Rarely,1,1,3,4,3,3,2427
Travel_Frequently,13,1,1,4,4,3,2428
Travel_Rarely,25,1,4,4,3,3,2429
Travel_Rarely,6,1,3,3,3,3,2430
Travel_Rarely,6,1,4,3,3,3,2431
Travel_Rarely,2,1,4,3,3,3,2432
Travel_Rarely,1,1,3,4,2,3,2433
Non-Travel,2,1,3,3,2,3,2434
Travel_Rarely,6,1,4,3,3,3,2435
Travel_Frequently,1,1,3,3,1,3,2436
Travel_Rarely,9,1,4,3,4,3,2437
Travel_Rarely,1,1,4,2,3,4,2438
Travel_Frequently,1,1,1,3,2,3,2439
Travel_Rarely,14,1,2,3,4,3,2440
Non-Travel,2,1,3,2,3,3,2441
Travel_Rarely,22,1,2,1,3,3,2442
Travel_Rarely,3,1,2,1,4,3,2443
Travel_Rarely,6,1,3,2,3,3,2444
Travel_Rarely,8,1,4,3,3,4,2445
Travel_Rarely,9,1,2,4,2,3,2446
Non-Travel,3,1,3,2,1,3,2447
Travel_Rarely,1,1,3,4,2,4,2448
Travel_Rarely,1,1,2,1,3,4,2449
Travel_Rarely,26,1,1,2,3,3,2450
Travel_Rarely,6,1,3,2,1,3,2451
Travel_Frequently,3,1,4,4,2,3,2452
Non-Travel,3,1,4,4,3,3,2453
Travel_Rarely,6,1,4,3,1,3,2454
Travel_Rarely,6,1,2,2,2,3,2455
Travel_Rarely,19,1,3,3,4,3,2456
Travel_Frequently,9,1,4,1,3,3,2457
Travel_Frequently,3,1,1,4,3,3,2458
Travel_Frequently,10,1,3,4,2,3,2459
Travel_Rarely,3,1,1,3,3,3,2460
Travel_Rarely,3,1,3,4,2,3,2461
Travel_Rarely,4,1,2,2,3,3,2462
Travel_Frequently,8,1,4,3,4,4,2463
Travel_Rarely,7,1,3,1,3,3,2464
Travel_Rarely,1,1,4,4,3,3,2465
Non-Travel,2,1,4,2,2,3,2466
Travel_Rarely,3,1,4,4,4,3,2467
Travel_Rarely,10,1,1,1,2,3,2468
Travel_Frequently,28,1,3,2,2,3,2469
Travel_Rarely,9,1,1,3,3,3,2470
Travel_Rarely,3,1,4,1,3,3,2471
Travel_Rarely,2,1,3,3,3,3,2472
Non-Travel,10,1,2,2,3,3,2473
Travel_Rarely,8,1,2,4,3,3,2474
Travel_Frequently,1,1,3,3,3,3,2475
Travel_Rarely,1,1,2,2,2,3,2476
Travel_Rarely,3,1,3,NA,3,4,2477
Non-Travel,14,1,4,2,2,3,2478
Travel_Rarely,5,1,3,1,NA,3,2479
Non-Travel,7,1,4,3,3,4,2480
Non-Travel,10,1,1,3,2,3,2481
Travel_Rarely,16,1,2,4,3,3,2482
Travel_Rarely,10,1,4,4,3,3,2483
Travel_Rarely,1,1,2,2,3,3,2484
Travel_Rarely,8,1,4,3,3,3,2485
Travel_Rarely,1,1,3,1,3,3,2486
Travel_Rarely,8,1,1,4,3,3,2487
Travel_Rarely,1,1,1,3,3,3,2488
Travel_Rarely,24,1,2,2,3,3,2489
Travel_Rarely,3,1,3,4,3,3,2490
Travel_Rarely,27,1,4,1,3,3,2491
Travel_Frequently,10,1,3,2,2,3,2492
Travel_Rarely,19,1,3,2,2,3,2493
Travel_Rarely,15,1,3,4,3,4,2494
Travel_Rarely,8,1,4,1,3,3,2495
Travel_Rarely,9,1,3,4,4,3,2496
Travel_Rarely,3,1,3,3,3,3,2497
Non-Travel,9,1,2,2,3,3,2498
Travel_Rarely,2,1,3,1,2,3,2499
Travel_Rarely,7,1,2,1,2,3,2500
Non-Travel,10,1,2,4,3,3,2501
Non-Travel,6,1,1,2,3,3,2502
Travel_Frequently,2,1,4,1,2,4,2503
Travel_Rarely,24,1,4,1,1,3,2504
Travel_Frequently,2,1,3,4,3,3,2505
Non-Travel,8,1,1,3,2,3,2506
Travel_Rarely,3,1,2,2,1,3,2507
Travel_Rarely,1,1,3,3,4,3,2508
Travel_Rarely,26,1,1,3,3,3,2509
Travel_Rarely,2,1,4,2,3,3,2510
Travel_Rarely,10,1,4,2,4,3,2511
Travel_Rarely,27,1,3,4,3,3,2512
Travel_Rarely,2,1,2,3,3,3,2513
Non-Travel,2,1,2,2,2,3,2514
Travel_Rarely,8,1,2,3,4,3,2515
Travel_Rarely,19,1,3,2,3,3,2516
Travel_Rarely,1,1,2,1,3,3,2517
Travel_Rarely,27,1,4,4,2,3,2518
Travel_Frequently,8,1,1,1,3,3,2519
Travel_Rarely,1,1,3,1,3,3,2520
Travel_Rarely,19,1,2,4,2,3,2521
Travel_Rarely,8,1,3,4,3,3,2522
Travel_Frequently,10,1,1,3,3,3,2523
Non-Travel,2,1,2,3,1,4,2524
Travel_Rarely,2,1,4,1,3,3,2525
Travel_Rarely,8,1,1,1,3,3,2526
Non-Travel,1,1,3,3,4,3,2527
Travel_Rarely,2,1,4,2,3,3,2528
Travel_Frequently,8,1,1,4,3,4,2529
Travel_Frequently,8,1,4,4,2,3,2530
Travel_Frequently,6,1,4,4,4,3,2531
Travel_Frequently,9,1,4,4,4,3,2532
Non-Travel,11,1,3,3,2,3,2533
Travel_Rarely,2,1,2,3,3,3,2534
Travel_Rarely,1,1,4,4,2,4,2535
Non-Travel,7,1,3,4,3,3,2536
Travel_Rarely,16,1,4,3,3,3,2537
Travel_Rarely,2,1,4,3,3,3,2538
Travel_Rarely,1,1,3,2,2,3,2539
Travel_Rarely,23,1,1,1,3,3,2540
Travel_Rarely,2,1,2,3,3,3,2541
Travel_Rarely,1,1,4,2,3,4,2542
Travel_Rarely,1,1,1,3,3,3,2543
Travel_Rarely,2,1,4,2,3,3,2544
Travel_Frequently,13,1,4,4,2,3,2545
Travel_Rarely,4,1,3,2,3,4,2546
Travel_Frequently,16,1,4,1,2,4,2547
Travel_Rarely,2,1,4,4,3,3,2548
Travel_Rarely,2,1,2,4,4,3,2549
Travel_Rarely,29,1,2,2,3,3,2550
Travel_Rarely,12,1,2,4,2,3,2551
Travel_Rarely,16,1,4,2,3,3,2552
Travel_Rarely,11,1,2,3,3,3,2553
Travel_Rarely,2,1,2,3,3,3,2554
Travel_Rarely,14,1,3,4,3,3,2555
Travel_Rarely,5,1,4,1,3,3,2556
Travel_Rarely,7,1,4,1,3,3,2557
Travel_Rarely,2,1,4,2,3,4,2558
Travel_Rarely,3,1,2,4,2,3,2559
Travel_Frequently,5,1,2,4,2,3,2560
Travel_Rarely,3,1,1,1,3,3,2561
Travel_Rarely,26,1,2,3,2,3,2562
Travel_Rarely,4,1,1,3,2,4,2563
Travel_Frequently,2,1,4,4,3,3,2564
Travel_Rarely,1,1,2,1,3,3,2565
Non-Travel,27,1,4,1,3,3,2566
Travel_Rarely,1,1,1,4,3,4,2567
Travel_Rarely,13,1,3,2,1,3,2568
Travel_Rarely,5,1,NA,2,3,3,2569
Travel_Rarely,7,1,3,1,4,3,2570
Travel_Rarely,9,1,3,4,3,4,2571
Travel_Rarely,8,1,4,4,2,3,2572
Travel_Rarely,25,1,1,3,2,4,2573
Travel_Frequently,16,1,3,4,3,3,2574
Travel_Frequently,8,1,2,3,3,3,2575
Travel_Rarely,1,1,2,3,2,3,2576
Travel_Frequently,8,1,3,4,3,3,2577
Travel_Frequently,2,1,3,1,3,3,2578
Non-Travel,8,1,1,3,3,3,2579
Travel_Rarely,3,1,2,2,2,3,2580
Travel_Frequently,9,1,3,4,3,3,2581
Travel_Rarely,25,1,4,3,3,3,2582
Non-Travel,1,1,3,2,4,3,2583
Travel_Rarely,4,1,4,1,NA,3,2584
Travel_Rarely,1,1,1,1,3,3,2585
Travel_Frequently,4,1,4,2,3,3,2586
Travel_Rarely,5,1,4,4,2,4,2587
Travel_Frequently,9,1,1,3,3,3,2588
Travel_Rarely,3,1,2,4,4,4,2589
Travel_Frequently,11,1,2,4,3,3,2590
Travel_Rarely,1,1,2,4,3,3,2591
Travel_Frequently,8,1,1,2,3,3,2592
Travel_Rarely,25,1,2,1,1,3,2593
Non-Travel,21,1,3,3,2,3,2594
Non-Travel,23,1,3,1,4,3,2595
Non-Travel,1,1,1,2,3,3,2596
Travel_Rarely,2,1,1,4,2,3,2597
Travel_Rarely,19,1,4,3,2,3,2598
Travel_Rarely,2,1,3,1,2,3,2599
Travel_Rarely,2,1,1,1,2,4,2600
Non-Travel,3,1,3,4,3,3,2601
Travel_Frequently,25,1,4,1,3,3,2602
Travel_Rarely,7,1,3,4,2,3,2603
Travel_Rarely,9,1,1,1,2,3,2604
Travel_Rarely,5,1,3,4,3,3,2605
Travel_Rarely,2,1,4,4,3,3,2606
Travel_Rarely,8,1,4,4,3,3,2607
Travel_Frequently,2,1,1,4,3,3,2608
Travel_Rarely,18,1,1,1,2,3,2609
Travel_Rarely,14,1,1,3,2,3,2610
Travel_Frequently,2,1,4,3,3,3,2611
Travel_Rarely,3,1,1,3,3,3,2612
Travel_Frequently,2,1,4,2,3,3,2613
Travel_Rarely,9,1,3,2,3,3,2614
Travel_Rarely,6,1,4,4,3,3,2615
Travel_Rarely,4,1,2,1,3,3,2616
Non-Travel,10,1,4,3,3,3,2617
Non-Travel,14,1,3,3,4,3,2618
Travel_Rarely,1,1,3,1,3,3,2619
Travel_Rarely,5,1,2,3,2,3,2620
Travel_Rarely,7,1,4,4,4,3,2621
Travel_Frequently,21,1,4,3,4,4,2622
Travel_Rarely,8,1,2,2,3,3,2623
Travel_Rarely,20,1,3,2,3,3,2624
Travel_Rarely,20,1,4,2,2,3,2625
Travel_Rarely,7,1,4,3,2,3,2626
Travel_Rarely,1,1,1,3,3,3,2627
Non-Travel,1,1,2,3,2,3,2628
Travel_Rarely,19,1,4,2,3,3,2629
Travel_Rarely,10,1,1,3,3,3,2630
Travel_Frequently,1,1,1,3,3,3,2631
Travel_Rarely,6,1,4,1,2,3,2632
Travel_Rarely,2,1,4,4,3,3,2633
Non-Travel,21,1,3,2,1,3,2634
Travel_Rarely,4,1,4,3,3,3,2635
Travel_Rarely,12,1,4,3,4,3,2636
Travel_Rarely,9,1,2,3,3,4,2637
Travel_Rarely,3,1,2,4,3,3,2638
Travel_Rarely,3,1,3,2,3,3,2639
Travel_Rarely,1,1,1,4,2,3,2640
Travel_Rarely,1,1,2,2,3,3,2641
Travel_Rarely,4,1,1,4,3,3,2642
Travel_Rarely,20,1,2,3,3,3,2643
Travel_Rarely,18,1,3,4,3,3,2644
Travel_Rarely,1,1,3,4,3,3,2645
Travel_Rarely,2,1,1,3,2,4,2646
Non-Travel,2,1,1,4,2,3,2647
Travel_Rarely,8,1,2,4,3,3,2648
Travel_Rarely,10,1,3,1,3,3,2649
Non-Travel,3,1,4,4,2,3,2650
Travel_Frequently,2,1,4,1,2,3,2651
Travel_Rarely,24,1,1,4,3,3,2652
Travel_Frequently,16,1,4,2,3,3,2653
Non-Travel,8,1,3,3,2,4,2654
Travel_Rarely,9,1,1,4,4,4,2655
Travel_Rarely,17,1,1,3,2,4,2656
Travel_Rarely,10,1,4,3,1,4,2657
Travel_Rarely,13,1,1,2,3,3,2658
Travel_Rarely,1,1,4,3,3,3,2659
Non-Travel,1,1,4,4,2,3,2660
Travel_Rarely,1,1,3,2,3,3,2661
Travel_Rarely,9,1,4,1,3,3,2662
Travel_Rarely,16,1,3,4,3,3,2663
Travel_Rarely,23,1,1,4,3,4,2664
Travel_Frequently,4,1,2,3,3,3,2665
Travel_Rarely,22,1,2,4,2,3,2666
Travel_Rarely,24,1,4,3,3,3,2667
Travel_Rarely,10,1,3,3,3,3,2668
Travel_Frequently,7,1,3,3,4,4,2669
Travel_Rarely,17,1,3,3,3,3,2670
Travel_Rarely,14,1,3,4,3,3,2671
Travel_Rarely,1,1,4,2,3,3,2672
Travel_Rarely,5,1,4,1,1,3,2673
Travel_Rarely,17,1,4,1,3,3,2674
Travel_Rarely,25,1,2,4,2,3,2675
Non-Travel,8,1,2,1,3,3,2676
Travel_Rarely,11,1,4,3,3,4,2677
Travel_Frequently,5,1,3,4,3,3,2678
Travel_Rarely,2,1,4,1,3,3,2679
Travel_Rarely,8,1,2,2,3,4,2680
Travel_Frequently,6,1,4,2,2,3,2681
Travel_Rarely,4,1,2,3,4,3,2682
Travel_Rarely,7,1,2,4,1,3,2683
Travel_Frequently,1,1,3,2,3,4,2684
Travel_Rarely,2,1,4,3,3,3,2685
Travel_Frequently,10,1,4,3,3,3,2686
Travel_Rarely,5,1,1,2,3,3,2687
Travel_Frequently,9,1,4,4,2,3,2688
Travel_Rarely,2,1,3,1,2,3,2689
Travel_Rarely,11,1,4,3,3,3,2690
Travel_Frequently,18,1,4,3,3,3,2691
Travel_Rarely,7,1,3,3,2,4,2692
Travel_Rarely,3,1,1,2,3,3,2693
Travel_Rarely,29,1,4,3,3,3,2694
Travel_Rarely,2,1,1,3,2,3,2695
Travel_Rarely,28,1,2,4,3,3,2696
Travel_Rarely,1,1,3,3,3,3,2697
Travel_Rarely,16,1,2,1,3,3,2698
Travel_Rarely,22,1,1,2,2,3,2699
Non-Travel,8,1,4,4,2,3,2700
Travel_Rarely,11,1,1,4,3,3,2701
Travel_Rarely,29,1,4,4,3,3,2702
Non-Travel,1,1,1,3,2,3,2703
Travel_Rarely,1,1,3,1,3,3,2704
Travel_Rarely,24,1,1,2,3,3,2705
Travel_Rarely,2,1,3,4,3,3,2706
Travel_Rarely,15,1,2,1,3,3,2707
Travel_Rarely,2,1,3,NA,2,3,2708
Travel_Frequently,10,1,2,1,3,3,2709
Travel_Rarely,10,1,3,2,NA,4,2710
Travel_Rarely,3,1,1,4,3,3,2711
Travel_Rarely,2,1,2,1,2,3,2712
Travel_Rarely,3,1,3,4,3,3,2713
Travel_Rarely,26,1,4,4,4,4,2714
Travel_Rarely,1,1,4,3,3,3,2715
Travel_Rarely,1,1,4,4,4,3,2716
Travel_Rarely,2,1,2,4,2,3,2717
Travel_Rarely,9,1,4,3,2,3,2718
Travel_Rarely,12,1,1,3,3,3,2719
Travel_Rarely,2,1,4,4,3,3,2720
Travel_Rarely,25,1,2,1,4,3,2721
Travel_Frequently,9,1,3,1,3,3,2722
Travel_Rarely,10,1,3,4,3,3,2723
Travel_Rarely,8,1,4,1,3,3,2724
Travel_Rarely,4,1,1,3,2,3,2725
Travel_Frequently,24,1,4,3,3,4,2726
Travel_Frequently,1,1,3,4,3,3,2727
Travel_Rarely,20,1,2,3,3,3,2728
Non-Travel,7,1,2,3,3,3,2729
Travel_Rarely,17,1,2,2,3,3,2730
Travel_Frequently,20,1,1,4,3,3,2731
Travel_Rarely,8,1,4,4,3,3,2732
Travel_Rarely,2,1,1,3,3,3,2733
Travel_Rarely,10,1,3,3,2,4,2734
Travel_Rarely,1,1,2,1,2,3,2735
Non-Travel,5,1,3,1,3,3,2736
Travel_Rarely,4,1,NA,4,2,4,2737
Travel_Frequently,29,1,1,4,3,3,2738
Travel_Frequently,15,1,2,1,2,4,2739
Travel_Rarely,3,1,3,1,3,3,2740
Travel_Rarely,10,1,4,4,2,3,2741
Travel_Rarely,4,1,1,3,4,3,2742
Travel_Rarely,21,1,1,4,3,3,2743
Travel_Frequently,25,1,4,4,3,3,2744
Travel_Rarely,2,1,2,3,2,3,2745
Travel_Rarely,1,1,1,1,2,3,2746
Travel_Rarely,1,1,3,3,3,3,2747
Travel_Rarely,7,1,4,3,3,3,2748
Travel_Frequently,3,1,2,2,3,3,2749
Travel_Rarely,1,1,2,1,3,3,2750
Travel_Frequently,9,1,2,1,2,3,2751
Travel_Rarely,7,1,4,3,2,3,2752
Travel_Frequently,10,1,1,3,2,3,2753
Travel_Rarely,28,1,3,2,3,3,2754
Travel_Rarely,3,1,3,2,3,4,2755
Travel_Rarely,3,1,2,2,3,3,2756
Travel_Rarely,2,1,2,4,3,3,2757
Travel_Rarely,27,1,3,4,3,3,2758
Travel_Rarely,2,1,3,1,3,3,2759
Travel_Rarely,14,1,4,1,4,3,2760
Travel_Rarely,1,1,1,3,4,3,2761
Travel_Rarely,9,1,2,2,3,3,2762
Travel_Rarely,18,1,4,4,2,3,2763
Travel_Rarely,20,1,2,3,3,3,2764
Travel_Rarely,2,1,1,4,3,3,2765
Non-Travel,11,1,2,4,3,3,2766
Travel_Rarely,8,1,1,2,3,3,2767
Travel_Rarely,2,1,4,4,2,3,2768
Travel_Rarely,10,1,3,1,3,4,2769
Travel_Rarely,29,1,4,4,3,3,2770
Travel_Rarely,8,1,3,4,3,4,2771
Travel_Rarely,1,1,3,4,3,4,2772
Travel_Frequently,6,1,3,2,2,3,2773
Travel_Rarely,8,1,3,4,1,3,2774
Travel_Rarely,9,1,3,2,2,3,2775
Travel_Frequently,12,1,3,1,2,3,2776
Travel_Rarely,15,1,2,3,3,3,2777
Travel_Rarely,25,1,1,3,1,4,2778
Travel_Rarely,6,1,1,3,2,4,2779
Non-Travel,9,1,2,3,4,3,2780
Travel_Rarely,8,1,4,3,2,3,2781
Non-Travel,23,1,2,2,4,3,2782
Travel_Rarely,9,1,3,1,3,3,2783
Travel_Rarely,12,1,4,1,3,3,2784
Travel_Frequently,4,1,4,4,3,4,2785
Travel_Rarely,1,1,1,3,3,4,2786
Non-Travel,24,1,3,4,4,4,2787
Non-Travel,12,1,3,4,3,3,2788
Travel_Frequently,3,1,1,2,2,3,2789
Travel_Rarely,10,1,3,3,3,3,2790
Travel_Rarely,26,1,4,4,3,4,2791
Travel_Rarely,2,1,2,4,3,3,2792
Travel_Frequently,1,1,1,1,2,3,2793
Travel_Frequently,4,1,1,3,3,3,2794
Non-Travel,9,1,4,4,3,3,2795
Travel_Rarely,2,1,2,3,3,3,2796
Travel_Rarely,4,1,3,2,3,3,2797
Travel_Rarely,6,1,3,4,3,3,2798
Travel_Rarely,9,1,3,1,3,4,2799
Travel_Frequently,7,1,2,4,3,3,2800
Travel_Rarely,1,1,1,4,3,3,2801
Travel_Frequently,3,1,3,4,4,3,2802
Travel_Frequently,10,1,1,3,2,4,2803
Non-Travel,7,1,3,2,4,4,2804
Travel_Rarely,15,1,2,2,3,3,2805
Travel_Rarely,3,1,1,3,3,3,2806
Travel_Rarely,2,1,2,3,2,4,2807
Travel_Rarely,17,1,3,2,2,3,2808
Travel_Rarely,2,1,4,4,2,3,2809
Travel_Rarely,5,1,4,3,2,4,2810
Travel_Rarely,29,1,3,4,3,3,2811
Travel_Rarely,2,1,3,1,2,3,2812
Travel_Frequently,2,1,2,3,3,3,2813
Travel_Frequently,19,1,3,4,3,3,2814
Travel_Rarely,15,1,2,3,3,4,2815
Travel_Rarely,17,1,3,3,3,3,2816
Travel_Rarely,17,1,3,3,3,3,2817
Travel_Rarely,25,1,2,2,3,4,2818
Travel_Frequently,6,1,1,4,3,3,2819
Travel_Rarely,7,1,4,3,4,3,2820
Travel_Rarely,29,1,1,3,3,3,2821
Travel_Rarely,21,1,3,4,1,3,2822
Travel_Rarely,2,1,1,1,4,3,2823
Travel_Rarely,2,1,3,4,2,4,2824
Travel_Rarely,7,1,4,3,3,3,2825
Travel_Rarely,13,1,1,3,2,3,2826
Travel_Frequently,2,1,4,4,4,4,2827
Travel_Rarely,1,1,4,1,3,3,2828
Travel_Rarely,9,1,2,4,3,3,2829
Travel_Frequently,10,1,4,1,2,3,2830
Travel_Rarely,10,1,3,1,3,3,2831
Travel_Rarely,1,1,2,2,3,3,2832
Travel_Frequently,26,1,2,2,3,3,2833
Travel_Rarely,8,1,3,2,3,3,2834
Travel_Rarely,14,1,2,3,1,3,2835
Travel_Rarely,1,1,2,2,1,3,2836
Travel_Frequently,2,1,2,4,3,3,2837
Non-Travel,10,1,4,3,3,3,2838
Travel_Rarely,1,1,2,3,3,3,2839
Travel_Rarely,3,1,2,2,2,3,2840
Travel_Rarely,11,1,3,4,2,3,2841
Travel_Frequently,24,1,3,3,3,3,2842
Travel_Rarely,3,1,3,4,3,4,2843
Non-Travel,3,1,4,2,1,3,2844
Travel_Rarely,4,1,3,4,1,3,2845
Travel_Rarely,3,1,3,4,1,3,2846
Non-Travel,2,1,3,3,2,3,2847
Travel_Rarely,4,1,3,2,3,3,2848
Travel_Rarely,7,1,1,3,3,3,2849
Travel_Rarely,1,1,2,4,3,3,2850
Travel_Rarely,1,1,1,4,4,3,2851
Travel_Rarely,20,1,3,3,3,3,2852
Travel_Rarely,5,1,3,2,2,3,2853
Travel_Frequently,10,1,3,1,4,4,2854
Travel_Frequently,25,1,4,2,2,4,2855
Non-Travel,1,1,3,1,3,3,2856
Travel_Rarely,24,1,3,1,4,3,2857
Travel_Rarely,4,1,3,1,3,3,2858
Travel_Rarely,2,1,3,4,4,3,2859
Travel_Rarely,8,1,2,4,2,4,2860
Travel_Rarely,10,1,2,1,3,3,2861
Travel_Rarely,4,1,3,4,3,3,2862
Travel_Rarely,2,1,3,4,3,3,2863
Travel_Rarely,9,1,4,2,3,3,2864
Travel_Rarely,18,1,2,2,2,4,2865
Travel_Rarely,19,1,3,3,2,3,2866
Travel_Rarely,1,1,4,1,3,3,2867
Travel_Rarely,4,1,4,2,3,3,2868
Travel_Rarely,11,1,4,3,3,4,2869
Travel_Rarely,6,1,3,2,3,3,2870
Travel_Frequently,7,1,4,3,2,3,2871
Travel_Rarely,4,1,4,2,3,3,2872
Travel_Rarely,2,1,3,3,3,3,2873
Travel_Rarely,15,1,4,2,2,3,2874
Travel_Rarely,2,1,2,3,3,3,2875
Non-Travel,6,1,4,NA,4,4,2876
Non-Travel,9,1,1,4,3,3,2877
Travel_Rarely,7,1,2,1,2,3,2878
Travel_Frequently,1,1,2,2,3,3,2879
Non-Travel,1,1,3,3,3,3,2880
Travel_Rarely,8,1,4,3,3,3,2881
Travel_Rarely,25,1,4,4,1,3,2882
Travel_Frequently,13,1,3,1,3,3,2883
Non-Travel,23,1,4,4,3,3,2884
Travel_Frequently,7,1,4,3,4,4,2885
Travel_Rarely,23,1,3,4,4,3,2886
Travel_Rarely,6,1,2,1,3,3,2887
Travel_Rarely,10,1,2,4,2,3,2888
Travel_Rarely,1,1,4,2,2,3,2889
Travel_Frequently,1,1,2,4,3,3,2890
Non-Travel,28,1,4,4,1,4,2891
Travel_Rarely,25,1,4,1,3,3,2892
Travel_Rarely,5,1,4,4,2,3,2893
Non-Travel,17,1,3,3,3,3,2894
Travel_Frequently,18,1,4,3,3,3,2895
Travel_Rarely,2,1,2,2,1,3,2896
Travel_Rarely,10,1,4,1,3,3,2897
Travel_Rarely,1,1,4,4,3,3,2898
Travel_Frequently,3,1,3,1,NA,3,2899
Travel_Rarely,2,1,3,3,2,3,2900
Non-Travel,2,1,4,4,3,3,2901
Travel_Rarely,8,1,4,1,3,3,2902
Travel_Rarely,16,1,4,2,4,4,2903
Travel_Rarely,9,1,3,2,3,4,2904
Travel_Frequently,2,1,2,4,3,3,2905
Travel_Rarely,1,1,1,3,2,3,2906
Non-Travel,4,1,3,3,3,3,2907
Travel_Rarely,5,1,3,4,3,3,2908
Travel_Frequently,2,1,1,4,3,3,2909
Travel_Frequently,15,1,2,4,3,3,2910
Travel_Frequently,19,1,3,3,4,3,2911
Travel_Rarely,7,1,3,4,2,4,2912
Travel_Rarely,1,1,3,4,2,3,2913
Travel_Rarely,7,1,3,4,3,3,2914
Travel_Rarely,4,1,2,3,2,3,2915
Travel_Rarely,11,1,4,4,2,4,2916
Travel_Rarely,11,1,3,4,1,4,2917
Travel_Rarely,1,1,4,4,3,4,2918
Travel_Rarely,1,1,1,1,4,3,2919
Non-Travel,2,1,1,3,4,3,2920
Travel_Rarely,13,1,3,2,3,3,2921
Travel_Rarely,23,1,4,3,1,3,2922
Travel_Rarely,26,1,3,3,3,3,2923
Non-Travel,2,1,3,4,3,3,2924
Travel_Rarely,29,1,3,1,2,3,2925
Travel_Rarely,2,1,NA,4,3,3,2926
Travel_Rarely,18,1,3,4,3,3,2927
Travel_Frequently,7,1,2,3,3,3,2928
Travel_Rarely,2,1,3,4,2,3,2929
Travel_Rarely,26,1,4,1,3,3,2930
Travel_Rarely,22,1,3,1,2,3,2931
Travel_Frequently,21,1,1,3,3,3,2932
Travel_Frequently,2,1,1,3,3,3,2933
Travel_Frequently,22,1,3,3,3,3,2934
Travel_Rarely,4,1,3,4,3,3,2935
Travel_Rarely,5,1,4,1,3,3,2936
Travel_Rarely,2,1,4,4,3,3,2937
Travel_Rarely,25,1,1,3,3,4,2938
Travel_Rarely,18,1,4,1,3,3,2939
Travel_Rarely,28,1,1,3,3,3,2940
Travel_Rarely,6,1,3,4,2,3,2941
Travel_Frequently,10,1,3,2,4,4,2942
Travel_Frequently,17,1,2,2,1,3,2943
Non-Travel,2,1,4,4,3,3,2944
Travel_Rarely,10,1,4,1,3,3,2945
Travel_Rarely,8,1,3,2,2,3,2946
Travel_Rarely,11,1,1,3,1,4,2947
Travel_Rarely,18,1,1,2,3,4,2948
Travel_Rarely,1,1,2,4,3,4,2949
Non-Travel,7,1,2,1,3,3,2950
Travel_Rarely,17,1,3,4,3,3,2951
Travel_Rarely,28,1,4,4,3,3,2952
Travel_Rarely,14,1,4,1,3,3,2953
Non-Travel,1,1,1,2,2,3,2954
Travel_Rarely,1,1,4,4,2,3,2955
Travel_Rarely,1,1,3,4,4,3,2956
Travel_Rarely,3,1,4,3,4,3,2957
Non-Travel,1,1,1,4,3,3,2958
Travel_Rarely,7,1,2,2,2,3,2959
Travel_Rarely,8,1,1,1,3,3,2960
Travel_Frequently,1,1,3,2,1,3,2961
